Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish
49764,poppa,Noun,"father, papa."," US, colloquial, sometimes childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
54647,potty,Verb,Synonym of go potty," intransitive, childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13638,no-no,Noun,"Something that is forbidden, prohibited, discouraged or taboo"," colloquial, often childish","Smoking indoors is becoming a real no-no these days, in many places.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
29848,num-num,Noun,Tasty food, childish,"2009 June 23, Hale, Bruce, Fat Cat of Underwhere, HarperCollins, ISBN, page 74:She moved off, calling, ""Pussykins? Don't 'oo want some num-nums?""",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30463,nursie,Noun,"nurse George MacDonald, A Rough Shaking Bravo, Nursie! cried Marway"," childish, mainly as a term of address","There ain't a flunkey of you all could do it better! Clare said nothing, finished the job, and stood up.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
522,caca,Noun,Excrement, childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
21810,"cheater, cheater, pumpkin eater",Noun,Someone who cheats, childish,"2011, Lara Bergen, Sophie the Snoop Archie was a cheater, cheater, pumpkin eater. More proof that he was a thief!",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
24461,chickabiddy,Noun,A chicken or similar bird., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
24721,chicky,Noun,Chicken., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
24722,chicky,Noun,Chick (young bird)., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28276,choo-choo,Noun,The sound made by a steam locomotive., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28277,choo-choo,Noun,A railway locomotive., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28278,choo-choo,Noun,A railway train, childish,(Also called a choo-choo train),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28279,choo-choo train,Noun,A railway train., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28280,choo-choo train,Noun,A spoonful of food (when encouraging a spoon-fed child to eat), childish,Here comes the choo-choo train! Open wide!,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
37942,clotheses,Noun,"Alternative form of clothes 2009 March 19, Cathal Kelly, Journey into Chipper's world, if you dare, in Toronto Star[1]:They are taking off all their clotheses."," nonstandard, childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
53594,confuzzled,Adjective,confused or puzzled., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
53598,confuzzling,Adjective,confusing or puzzling.," neologism, childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
59444,cootie,Noun,"Any germ or contaminant, real or imagined, especially from the opposite gender (for pre-pubescent children)"," Canada, US, colloquial, childish, usually in the plural",Im not drinking from his glass until I wash the cooties off it.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
67699,cowardy custard,Noun,A coward; a timid or fearful person., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
71975,criss-cross applesauce,Adverb,: cross-legged," childish, US, regional, idiomatic;; of sitting",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
80081,cutsies,Noun,The act of cutting in line; queue-jumping., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2221,keepsies,Noun,"The act of keeping something, especially something wagered as part of a game", childish,We'll be playing for keepsies.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6880,kitty,Noun,A pet name for a cat," childish, sometimes capitalized","Aw, look at the kitty! 2007, Pam Johnson-Bennett, Starting from Scratch: How to Correct Behavior Problems in Your Adult Cat Even how a child picks up and handles the cat can make the kitty begin to fear the very sight of the youngster.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6885,kitty-cat,Noun,A domestic cat (subspecies Felis silvestris catus).," colloquial, usually childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8258,scaredy pants,Noun,A coward., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13518,scrummy,Adjective,"delicious 1930, Ralph Hale Mottram, The English Miss Of course one did get some scrummy things to eat abroad, that cook did not, somehow, produce at home; and the people looked different [] 2004, Alan Murphy, Scotland There's an all day menu, with lots of fish dishes such as fish soup, tuna, and monkfish"," childish or colloquial, Britain","Pudding might include a scrummy rosemary panacotta. 2006, Julie Wilson, Our Spanish Winters After mopping up the last bits with my scrummy nan breads we settled down to watch the DVD of ""The Two Towers"" from ""Lord of the Rings"" []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27509,sharesies,Noun,The situation where something is shared., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28478,sheepy,Noun,sheep, childish or affectionate,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30846,sho,Adverb,Pronunciation spelling of so., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
37971,sing-song,Noun,An informal gathering involving group singing," colloquial, often childish","2019, Barney Ronay, Liverpools waves of red fury and recklessness end in joyous bedlam (in The Guardian, 8 May 2019)[1] As Jrgen Klopp took Sadio Man in his arms and spun him like a beloved ballroom partner, there was a moment of sing-song communion with the Kop. They love these big fat emotional notes here.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
39173,sissy,Verb,To urinate," childish, colloquial","1979, Rhea Kohan, Save Me a Seat, ISBN, page 25:Joan recognized her as the girl whose son had sissied on her pants. She was still dabbing at her pantleg with a damp paper towel.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40526,sketti,Noun,spaghetti," childish, nonstandard",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
43581,sleepytime,Noun,The time to sleep, childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
56181,sowwy,Adjective,Eye dialect spelling of sorry., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
58258,specialest,Adjective,superlative form of special: most special," colloquial, childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
66737,squiddy,Noun,A squid., childish or affectionate,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
80742,stuffie,Noun,Alternative form of stuffy (stuffed toy)," US, Canada, colloquial, often childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
80777,stuffy,Noun,Synonym of stuffed toy," US, Canada, colloquial, often childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
81101,stupid-head,Noun,A stupid person," colloquial, now chiefly childish","2011, Lauren Myracle, Ten:Yes, you, and it was a bumblebee, you stupid-head. Not a wasp. Now go away! My jaw dropped. Stupid-head? Amanda had never called me a stupid-head before. And it was so a wasp, and I saved her from it.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
96758,swapsies,Noun,The act of swapping., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
97081,swearsies,Noun,The act of swearing; a promise or vow., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
97640,sweetie,Noun,A sweet, childish,Can I have a box of sweeties for being a good boy?,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7055,feetsies,Noun,feet, childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12555,finded,Verb,simple past tense and past participle of find," nonstandard, childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14917,fishie,Noun,Diminutive of fish; alternative spelling of fishy, childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15075,fishy,Noun,Diminutive of fish, childish,"1846, [Lullabies.] CCLXXVIII. [When the Boat Comes In.], in James Orchard Halliwell, editor, The Nursery Rhymes of England, Collected Chiefly from Oral Tradition, 4th edition, London: John Russell Smith, 4, Old Compton Street, Soho Square, OCLC 460602989, page 133:You shall have a fishy / In a little dishy; / You shall have a fishy / When the boat comes in. 2013, April V. Costa, Fishies and Froggies in the Drain, Bloomington, Ind.: AuthorHouse, ISBN:When Sachie got out of the tub and got her baby out of the tub her mom had her talk down the drain to the fishies and froggies. [] ""Are you ready fishies? Are you ready froggies?"" Both Sachie and mommy asked together. ""One, two, three"" they pulled out the plug. And they watched the water go down the drain. 2014 May 19, Patricia Averill, I Wish I were a Little: Open Ended Songs, in Camp Songs, Folk Songs, [Bloomington, Ind.]: Xlibris, ISBN, page 304:I wish I were a fishy in the sea / I wish I were a fishy in the sea / I'd go swimming in the nudie without my bathing suity / Oh, I wish I were a fishy in the sea",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15082,fishy wishy,Noun,A fish.," Britain, childish or affectionate",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
21583,flutterby,Noun,A butterfly., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
24306,footsie,Noun,A foot., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
24308,footsie-wootsies,Noun,feet, childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28632,founded,Verb,simple past tense and past participle of find," nonstandard, childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
29664,fraidy,Adjective,Afraid.," US, childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
29665,fraidy,Adjective,Cowardly.," US, childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
29668,fraidy cat,Noun,A coward., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32051,friendy,Noun,A friend., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32681,froggy,Noun,A frog, childish or affectionate,"Children's poem, publishing date unknown This little froggy took a big leap This little froggy took a small This little froggy leaped sideways And this little froggy not at all And this little froggy went, hippity, hippity, hippity hop, all the way home. Children's poem, publishing date unknown Hop little froggy, hop hop hop Hop little froggy, and don't you stop",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36343,funsies,Noun,"The act of doing something fun or for fun, instead of in earnest", childish,Let's just play for funsies.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
52,ma ma,Noun,Alternative form of mama, childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6083,mama,Noun,"Mother, female parent."," hypocoristic, usually childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6395,mammy,Noun,mamma; mother, childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15754,meeces,Noun,plural of mice (which is itself a plural of mouse)," nonstandard, childish","1983, The Cure (band), The Love Cats (song) Not broken in pieces, like hated little meeces. 1988, 24 January, Married ... with Children (episode ""Build a Better Mousetrap"") We hate meeces to pieces. 1994, DBASE for DOS for Dummies, p. 73 However, we also must urge you to get a mouse because the battle is over, and those hateful meeces have won. 2002, Warning! This Book May Contain Life, p. 6 Watch the little meeces carefully. 2005, Miracle Over Miami: How the 2003 Marlins Shocked the World, p. 78 ""I hate meeces to pieces,"" he said. Art Howe, manager of the New York Mets last year after seven years in Oakland and five in Houston.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
39843,mommy,Noun,Mother.," US, Canada, usually childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40696,monkeyface,Noun,A term of abuse for an ugly person.," childish, derogatory",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
43135,moo-cow,Noun,A cow, childish or affectionate,"1914, Irvin S. Cobb, Europe Revised At the end of the line nearest the Arch, under a flary light, stood an old bearded man having the look on his face of a kindly but somewhat irritated moo-cow. 1916, James Joyce, A Portrait of the Artist as a Young Man Once upon a time and a very good time it was there was a moocow coming down along the road and this moocow that was coming down along the road met a nicens little boy named baby tuckoo....",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
43137,moo-moo,Noun,A cow., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
46816,mousie,Noun,A mouse, diminutive or childish,"1785, Burns, Robert, To A Mouse:But, Mousie, thou art no thy lane, / In proving foresight may be vain:",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
46895,mousy,Noun,A mouse., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
48724,mulley,Noun,A cow," Britain, dialectal, childish","Tusser Leave milking and dry up old mulley, thy cow.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8231,underneaths,Noun,genitalia," colloquial, childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
38608,rolly polly,Noun,A forward roll or a backwards roll., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5457,gee-gee,Noun,A horse," colloquial, usually childish","1860 April 14, The Bateman Household, and What Became of Them, in William and Robert Chambers, editors, Chamberss Journal of Popular Literature Science and Arts, volume XIII, number 328, London: W. R. Chambers 47 Paternoster Row and High Street Edinburgh, OCLC 793924257, chapter XXIV (The Best of the Household), page 236:[W]hen great Aunt Ryder was exhausted with carrying her little nephews pick-a-back, Aunt Ellen was always willing to become a gee-gee or riding-horse in her place, although certainly one of no very prancing and fiery temperament. 1946 February 18, W. D. Walker, Letters to the Editors, in Life, volume 20, Chicago, Ill.: Time Inc., ISSN 2169-1576, OCLC 768649145, page 7:I once heard a gee-gee neigh. / I thought he was calling for heigh. / But a man tapped my head, / And smilingly said, / ""It's just that he feels a bit geigh."" 2015, E. Maud Graham, End of the Camp Life, in Michael Dawson, Catherine Gidney, and Susanne M. Klausen, editors, A Canadian Girl in South Africa: A Teachers Experiences in the South African War, 18991902, Edmonton, Alta.: University of Alberta Press, ISBN, page 88:Oh, you dont catch me on a gee-gees [footnote: A gee-gee is a horse.] back again, / Its not the sort of place that you can doze on, / For the only orse that I think that I can ride / Is the one that the mssis dries the clothes on. 2015, Tim Griffiths, Glebe and Lithgow, 18981910, in Endurance, Crows Nest, N.S.W.: Allen Unwin, ISBN:Then one day his bookkeeper didn't show up for work, just disappeared, the financial records and journals gone with him. / 'He stole from you?' / 'He blew it all on the gee-gees and cards. I had no idea. You just can't trust people Jamie.'",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9578,getted,Verb,simple past tense and past participle of get," nonstandard, childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10107,ghostie,Noun,ghost, childish or affectionate,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10167,ghosty,Noun,ghost (especially a non-frightening one), childish or affectionate,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11688,girly,Noun,Girl., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16529,go bye-bye,Verb,to leave; to go away., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16615,go halfsies,Verb,To share something by splitting it in half," childish, idiomatic","2007 January 7, Alex Mindlin, In the Middle of Broadway, Sickness, and a Sturdy Legacy, in New York Times[1]:Hes like, Ill go halfsies with you.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16769,go potty,Verb,To go and use the potty: to leave in order to urinate or defecate, childish,I have to go potty!,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19836,goosie,Noun,goose, childish or affectionate,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2271,lambie,Noun,A lamb, childish or affectionate,"2008, Karen J. Hasley, Waiting for Hope, page 226, Your lambies aren't lambies anymore, but they're pining for you just the same, and I'll drop them off on my way back if you want. 2011, Mary Beth Temple, The Secret Language of Knitters, page 113, The part I don't like about sheep and wool festivals? The part where the little lambies aren't considered part of the fiber-bearing aspect but as part of the snack-food aspect. Lambies on a stick or ground up into sausage are not nearly as much fun to imagine as gamboling lambies waiting happily to be shorn. 2014, Lee Maddaford, True Enlightenment, page 29, They are misguided by misinformation, and talking the Undisputed Truth is a physical means of weaning these little lambies from their childish and sheep like behaviour.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9278,leggie,Noun,A leg, childish,"1870, Nearer to Jesus, memorials of Robert Walter Fergus Once when I was trying to make his position a little more comfortable, he said ""Never mind left leggie, mamma; it does not need any care. What would I give if poor right leggie was only like it once more!""",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13128,lickle,Adjective,little," chiefly Britain, childish or regional",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14387,lightning,Verb,To produce lightning," impersonal, childish or nonstandard","1916, Dorothy Canfield Fisher, Understood Betsy Or if it thundered and lightninged, Aunt Frances always dropped everything she might be doing and held Elizabeth Ann tightly in her arms until it was all over. 1968, Dan Greenburg, Chewsday: a sex novel The next day, though it is not only raining but thundering and lightninging as well, antiquing is seen by three-fourths of those present as a lesser evil than free play. 1987, Tricia Springstubb, Eunice Gottlieb and the unwhitewashed truth about life ""Hey!"" yelled Reggie, pulling her back. ""Get in here! It's lightninging. I don't want a charcoal-broiled friend!"" 1988, Carlo Collodi, Roberto Innocenti, The adventures of Pinocchio I don't know, Father, but believe me, it has been a horrible night one that I'll never forget. It thundered and lightninged, and I was very hungry.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2974,yucky,Adjective,Of something highly offensive; causing aversion or disgust," colloquial, often childish","2007, ""Queensland to drink waste water"", BBC Online: ""Don't rule out desalination because it is expensive, or recycling because it sounds yucky, or building a dam,"" Mr Turnbull told Australian media.""",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3051,yummy,Adjective,Delicious," colloquial, lighthearted, often childish",Synonyms: see Thesaurus:delicious Antonyms: yucky (childish); see also Thesaurus:unpalatable,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7850,tee-tee,Noun,Urine.," Southern US, childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7851,tee-tee,Verb,To urinate.," Southern US, childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7966,teeny-tiny,Adjective,Very small; tiny., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8017,teeter-totter,Noun,"A seesaw; a piece of playground equipment consisting of a long board with seats at either end, with a pivot point in the center."," Canada, US, often childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9388,tell,Verb,To inform someone in authority about a wrongdoing," intransitive, childish",I saw you steal those sweets! I'm going to tell!,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9418,tell on,Verb,"To inform on, to rat out; to tell a person in authority that someone else has done something wrong", usually childish,"My sister told on me when I didn't go to school. Bible, 1 Sam. xxvii. 11 Lest they should tell on us, saying, So did David.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9496,telltale tit,Noun,A telltale; one who tattles., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19407,threesies,Noun,The sharing of something between three people., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
20803,thump-thump,Noun,A heart., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
21797,ticky,Noun,"a tick (particularly, a check mark)", childish,Can I get another ticky?,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
25775,toesies,Noun,toes, childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27884,tootsy-wootsy,Noun,Term of endearment for a pet or sweetheart., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27885,tootsy-wootsy,Noun,A toe., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
45136,tummy,Noun,Stomach or belly, childish,"Synonym: belly 2013, Warren Ellis; Nick Cave (lyrics), Jubilee Street, in Push the Sky Away, performed by Nick Cave and the Bad Seeds:I got love in my tummy and a tiny little pain / And a ten ton catastrophe on a 60 pound chain",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
45138,tummy ache,Noun,Alternative form of tummyache, childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
45145,tummyache,Noun,Any pain in the stomach or abdomen., childish,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
46909,tushie,Noun,"buttocks, bottom"," colloquial, often childish",,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
47951,twinkle,Noun,The female genitalia, childish,"The popular Swedish cartoon song about genitals was translated as ""Willie and Twinkle"".",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
